floridasdentistry.gov	DNE	
locatorplus.gov	none	agari
lomalinda-ca.gov	DNE	
warrickcounty.gov	DNE	
westportct.gov	DNE	
kingsporttn.gov	DNE	
ankenyiowa.gov	DNE	
tualatinoregon.gov	DNE	
iprcenter.gov	DNE	
bryantx.gov	none	self
fayettevillenc.gov	DNE	
iowacollegeaid.gov	DNE	
sealbeachca.gov	DNE	
rileycountyks.gov	DNE	
hallcountyne.gov	reject	self
amherstma.gov	DNE	
johnscreekga.gov	DNE	
chelseama.gov	DNE	
aldoi.gov	DNE	
groton-ct.gov	DNE	
nantucket-ma.gov	DNE	
osmre.gov	none	self,dhs-nppd
storycountyiowa.gov	DNE	
jccbi.gov	DNE	
illinoiscomptroller.gov	DNE	
9-11commission.gov	reject	
annapolis.gov	reject	self
azica.gov	DNE	
newtown-ct.gov	DNE	
navajo-nsn.gov	DNE	
bja.gov	DNE	
mylacounty.gov	DNE	
police.gov	DNE	
sdsos.gov	DNE	
azftf.gov	DNE	
safetyworksmaine.gov	DNE	
charlescountymd.gov	DNE	
fatherhood.gov	none	agari
miamicountyohio.gov	none	self
ehamptonny.gov	DNE	
dmv.gov	DNE	
ncd.gov	DNE	
hialeahfl.gov	DNE	
newarknj.gov	DNE	
nccpaboard.gov	DNE	
lodi.gov	DNE	
wvoasis.gov	DNE	
jacksonms.gov	DNE	
